+--------+--------+------+
| origin | destin | dist |
| SYR    | EWR    |  194 |
| SYR    | FLL    | 1197 |
| SYR    | IAD    |  296 |
| SYR    | JFK    |  209 |
| SYR    | MCO    | 1053 |
| SYR    | ORD    |  607 |
| SYR    | PHL    |  228 |
| TEX    | PHX    |  387 |
| TLH    | ATL    |  223 |
| TLH    | CLT    |  386 |
| TLH    | FLL    |  393 |
| TLH    | IAH    |  658 |
| TLH    | MCO    |  227 |
| TLH    | MEM    |  458 |
| TLH    | MIA    |  403 |
| TLH    | TPA    |  200 |
| TOL    | ATL    |  549 |
| TOL    | CVG    |  181 |
| TOL    | ORD    |  214 |
| TPA    | ABQ    | 1497 |
| TPA    | ALB    | 1130 |
| TPA    | ATL    |  406 |
| TPA    | AUS    |  928 |
| TPA    | BDL    | 1111 |
| TPA    | BHM    |  460 |
| TPA    | BNA    |  612 |
| TPA    | BOS    | 1185 |
| TPA    | BUF    | 1054 |
| TPA    | BWI    |  842 |
| TPA    | CAK    |  894 |
| TPA    | CLE    |  927 |
| TPA    | CLT    |  508 |
| TPA    | CMH    |  829 |
| TPA    | CVG    |  773 |
| TPA    | DAY    |  828 |
| TPA    | DCA    |  814 |
| TPA    | DEN    | 1506 |
| TPA    | DFW    |  929 |
| TPA    | DTW    |  983 |
| TPA    | EWR    |  998 |
| TPA    | FLL    |  197 |
| TPA    | FNT    | 1036 |
| TPA    | GPT    |  429 |
| TPA    | HOU    |  781 |
| TPA    | HPN    | 1032 |
| TPA    | IAD    |  810 |
| TPA    | IAH    |  787 |
| TPA    | IND    |  838 |
| TPA    | ISP    | 1034 |
| TPA    | JAX    |  180 |
| TPA    | JFK    | 1005 |
| TPA    | LAS    | 1984 |
| TPA    | LAX    | 2158 |
| TPA    | LGA    | 1011 |
| TPA    | MCI    | 1048 |
| TPA    | MCO    |   80 |
| TPA    | MDW    |  997 |
| TPA    | MEM    |  656 |
| TPA    | MHT    | 1204 |
| TPA    | MIA    |  204 |
| TPA    | MKE    | 1075 |
| TPA    | MSP    | 1307 |
| TPA    | MSY    |  487 |
| TPA    | ORD    | 1012 |
| TPA    | ORF    |  717 |
| TPA    | PBI    |  174 |
| TPA    | PHF    |  722 |
| TPA    | PHL    |  920 |
| TPA    | PHX    | 1788 |
| TPA    | PIT    |  873 |
| TPA    | PNS    |  330 |
| TPA    | PVD    | 1137 |
| TPA    | RDU    |  587 |
| TPA    | ROC    | 1079 |
| TPA    | SAT    |  972 |
| TPA    | SDF    |  727 |
| TPA    | SJU    | 1237 |
| TPA    | SLC    | 1887 |
| TPA    | STL    |  869 |
| TPA    | SWF    | 1048 |
| TPA    | TLH    |  200 |
| TRI    | ATL    |  227 |
| TRI    | CLT    |  120 |
| TRI    | CVG    |  216 |
| TRI    | MEM    |  437 |
| TUL    | ABQ    |  608 |
| TUL    | ASE    |  636 |
| TUL    | ATL    |  674 |
| TUL    | AUS    |  426 |
| TUL    | CVG    |  646 |
| TUL    | DAL    |  237 |
| TUL    | DEN    |  541 |
| TUL    | DFW    |  237 |
| TUL    | DTW    |  790 |
| TUL    | EWR    | 1215 |
| TUL    | GJT    |  720 |
| TUL    | HOU    |  453 |
| TUL    | IAH    |  429 |
| TUL    | LAS    | 1076 |
| TUL    | LAX    | 1283 |
| TUL    | MCI    |  223 |
| TUL    | MCO    | 1005 |
| TUL    | MEM    |  342 |
| TUL    | MSP    |  616 |
| TUL    | OKC    |  111 |
| TUL    | OMA    |  352 |
| TUL    | ONT    | 1236 |
| TUL    | ORD    |  585 |
| TUL    | PHX    |  935 |
| TUL    | PIA    |  456 |
| TUL    | SAN    | 1236 |
| TUL    | SAT    |  483 |
| TUL    | SLC    |  926 |
| TUL    | SMF    | 1419 |
| TUL    | STL    |  351 |
| TUL    | XNA    |   89 |
| TUP    | ATL    |  253 |
| TUS    | ABQ    |  321 |
| TUS    | ATL    | 1541 |
| TUS    | AUS    |  797 |
| TUS    | CLT    | 1735 |
| TUS    | DEN    |  639 |
| TUS    | DFW    |  813 |
| TUS    | ELP    |  269 |
| TUS    | EWR    | 2116 |
| TUS    | GEG    | 1125 |
| TUS    | IAD    | 1933 |
| TUS    | IAH    |  936 |
| TUS    | JFK    | 2136 |
| TUS    | LAS    |  365 |
| TUS    | LAX    |  451 |
| TUS    | MCI    | 1036 |
| TUS    | MDW    | 1440 |
| TUS    | MSP    | 1298 |
| TUS    | OAK    |  747 |
| TUS    | OMA    | 1046 |
| TUS    | ONT    |  409 |
| TUS    | ORD    | 1437 |
| TUS    | PHX    |  110 |
| TUS    | PSP    |  344 |
| TUS    | RNO    |  710 |
| TUS    | SAN    |  367 |
| TUS    | SAT    |  762 |
| TUS    | SEA    | 1216 |
| TUS    | SFO    |  751 |
| TUS    | SLC    |  601 |
| TUS    | SMF    |  752 |
| TVC    | CVG    |  396 |
| TVC    | DEN    | 1031 |
| TVC    | DTW    |  207 |
| TVC    | LGA    |  655 |
| TVC    | MSN    |  217 |
| TVC    | MSP    |  375 |
| TVC    | ORD    |  224 |
| TWF    | BOI    |  116 |
| TWF    | SLC    |  175 |
| TWF    | SUN    |   71 |
| TXK    | DFW    |  181 |
| TYR    | DFW    |  103 |
| TYS    | ATL    |  152 |
| TYS    | AUS    |  882 |
| TYS    | CLE    |  403 |
| TYS    | CVG    |  226 |
| TYS    | DEN    | 1162 |
| TYS    | DFW    |  772 |
| TYS    | DTW    |  443 |
| TYS    | EWR    |  631 |
| TYS    | IAD    |  419 |
| TYS    | IAH    |  772 |
| TYS    | LGA    |  647 |
| TYS    | MCI    |  635 |
| TYS    | MCO    |  532 |
| TYS    | MEM    |  342 |
| TYS    | MSP    |  792 |
| TYS    | ORD    |  475 |
| VLD    | ATL    |  208 |
| VPS    | ATL    |  264 |
| VPS    | CVG    |  608 |
| VPS    | DFW    |  626 |
| VPS    | IAH    |  510 |
| VPS    | LGA    | 1019 |
| VPS    | MEM    |  369 |
| VPS    | ORD    |  800 |
| WRG    | KTN    |   82 |
| WRG    | PSG    |   31 |
| WYS    | SLC    |  273 |
| XNA    | ATL    |  589 |
| XNA    | BHM    |  468 |
| XNA    | CAK    |  765 |
| XNA    | COS    |  597 |
| XNA    | CVG    |  561 |
| XNA    | DCA    |  963 |
| XNA    | DEN    |  616 |
| XNA    | DFW    |  281 |
| XNA    | DTW    |  716 |
| XNA    | EWR    | 1130 |
| XNA    | FAR    |  745 |
| XNA    | IAH    |  438 |
| XNA    | LAX    | 1371 |
| XNA    | LEX    |  549 |
| XNA    | LGA    | 1147 |
| XNA    | MEM    |  258 |
| XNA    | MIA    | 1100 |
| XNA    | MSP    |  596 |
| XNA    | ORD    |  522 |
| XNA    | RDU    |  868 |
| XNA    | RFD    |  495 |
| XNA    | SGF    |   84 |
| XNA    | SLC    | 1004 |
| YAK    | CDV    |  213 |
| YAK    | JNU    |  199 |
| YKM    | SLC    |  586 |
| YUM    | GJT    |  561 |
| YUM    | IPL    |   58 |
| YUM    | LAS    |  238 |
| YUM    | LAX    |  237 |
| YUM    | PHX    |  160 |
| YUM    | SLC    |  580 |
+--------+--------+------+
